time,bytesRx,mac_address
36.199,536,04-07-07:00:00:02:a0:0f:00
36.200,536,04-07-07:00:00:02:a0:0f:00
36.201,536,04-07-07:00:00:02:a0:0f:00
36.202,536,04-07-07:00:00:02:a0:0f:00
36.203,536,04-07-07:00:00:02:a0:0f:00
36.204,536,04-07-07:00:00:02:a0:0f:00
36.205,536,04-07-07:00:00:02:a0:0f:00
36.206,536,04-07-07:00:00:02:a0:0f:00
36.207,536,04-07-07:00:00:02:a0:0f:00
36.208,536,04-07-07:00:00:02:a0:0f:00
36.209,536,04-07-07:00:00:02:a0:0f:00
36.210,536,04-07-07:00:00:02:a0:0f:00
36.211,536,04-07-07:00:00:02:a0:0f:00
36.212,536,04-07-07:00:00:02:a0:0f:00
36.213,536,04-07-07:00:00:02:a0:0f:00
36.214,536,04-07-07:00:00:02:a0:0f:00
36.215,536,04-07-07:00:00:02:a0:0f:00
36.216,536,04-07-07:00:00:02:a0:0f:00
36.217,536,04-07-07:00:00:02:a0:0f:00
36.218,536,04-07-07:00:00:02:a0:0f:00
36.219,536,04-07-07:00:00:02:a0:0f:00
36.220,536,04-07-07:00:00:02:a0:0f:00
36.221,536,04-07-07:00:00:02:a0:0f:00
36.222,536,04-07-07:00:00:02:a0:0f:00
36.223,536,04-07-07:00:00:02:a0:0f:00
36.224,536,04-07-07:00:00:02:a0:0f:00
36.225,536,04-07-07:00:00:02:a0:0f:00
36.226,536,04-07-07:00:00:02:a0:0f:00
36.227,536,04-07-07:00:00:02:a0:0f:00
36.228,536,04-07-07:00:00:02:a0:0f:00
36.229,536,04-07-07:00:00:02:a0:0f:00
36.230,536,04-07-07:00:00:02:a0:0f:00
36.231,536,04-07-07:00:00:02:a0:0f:00
36.232,536,04-07-07:00:00:02:a0:0f:00
36.233,536,04-07-07:00:00:02:a0:0f:00
36.234,536,04-07-07:00:00:02:a0:0f:00
36.235,536,04-07-07:00:00:02:a0:0f:00
36.236,536,04-07-07:00:00:02:a0:0f:00
36.237,536,04-07-07:00:00:02:a0:0f:00
36.238,536,04-07-07:00:00:02:a0:0f:00
36.239,536,04-07-07:00:00:02:a0:0f:00
36.240,536,04-07-07:00:00:02:a0:0f:00
36.241,536,04-07-07:00:00:02:a0:0f:00
36.242,536,04-07-07:00:00:02:a0:0f:00
36.243,536,04-07-07:00:00:02:a0:0f:00
36.244,536,04-07-07:00:00:02:a0:0f:00
36.245,536,04-07-07:00:00:02:a0:0f:00
36.246,536,04-07-07:00:00:02:a0:0f:00
36.247,536,04-07-07:00:00:02:a0:0f:00
36.248,536,04-07-07:00:00:02:a0:0f:00
36.249,536,04-07-07:00:00:02:a0:0f:00
36.250,536,04-07-07:00:00:02:a0:0f:00
36.251,536,04-07-07:00:00:02:a0:0f:00
36.252,536,04-07-07:00:00:02:a0:0f:00
36.253,536,04-07-07:00:00:02:a0:0f:00
36.254,536,04-07-07:00:00:02:a0:0f:00
36.255,536,04-07-07:00:00:02:a0:0f:00
36.256,536,04-07-07:00:00:02:a0:0f:00
36.257,536,04-07-07:00:00:02:a0:0f:00
36.258,536,04-07-07:00:00:02:a0:0f:00
36.259,536,04-07-07:00:00:02:a0:0f:00
36.260,536,04-07-07:00:00:02:a0:0f:00
36.261,536,04-07-07:00:00:02:a0:0f:00
36.262,536,04-07-07:00:00:02:a0:0f:00
36.263,536,04-07-07:00:00:02:a0:0f:00
36.264,536,04-07-07:00:00:02:a0:0f:00
36.265,536,04-07-07:00:00:02:a0:0f:00
36.266,536,04-07-07:00:00:02:a0:0f:00
36.267,536,04-07-07:00:00:02:a0:0f:00
36.268,536,04-07-07:00:00:02:a0:0f:00
36.269,536,04-07-07:00:00:02:a0:0f:00
36.270,536,04-07-07:00:00:02:a0:0f:00
36.271,536,04-07-07:00:00:02:a0:0f:00
36.272,536,04-07-07:00:00:02:a0:0f:00
36.273,536,04-07-07:00:00:02:a0:0f:00
36.274,536,04-07-07:00:00:02:a0:0f:00
36.275,536,04-07-07:00:00:02:a0:0f:00
36.276,536,04-07-07:00:00:02:a0:0f:00
36.277,536,04-07-07:00:00:02:a0:0f:00
36.278,536,04-07-07:00:00:02:a0:0f:00
36.279,536,04-07-07:00:00:02:a0:0f:00
36.280,536,04-07-07:00:00:02:a0:0f:00
36.281,536,04-07-07:00:00:02:a0:0f:00
36.282,536,04-07-07:00:00:02:a0:0f:00
36.283,536,04-07-07:00:00:02:a0:0f:00
36.284,536,04-07-07:00:00:02:a0:0f:00
36.284,536,04-07-07:00:00:02:a0:0f:00
36.285,536,04-07-07:00:00:02:a0:0f:00
36.286,536,04-07-07:00:00:02:a0:0f:00
36.287,536,04-07-07:00:00:02:a0:0f:00
36.288,536,04-07-07:00:00:02:a0:0f:00
36.289,536,04-07-07:00:00:02:a0:0f:00
36.290,536,04-07-07:00:00:02:a0:0f:00
36.291,536,04-07-07:00:00:02:a0:0f:00
36.292,536,04-07-07:00:00:02:a0:0f:00
36.293,536,04-07-07:00:00:02:a0:0f:00
36.294,536,04-07-07:00:00:02:a0:0f:00
36.295,536,04-07-07:00:00:02:a0:0f:00
36.296,536,04-07-07:00:00:02:a0:0f:00
36.297,536,04-07-07:00:00:02:a0:0f:00
36.298,536,04-07-07:00:00:02:a0:0f:00
36.299,536,04-07-07:00:00:02:a0:0f:00
36.300,536,04-07-07:00:00:02:a0:0f:00
36.301,536,04-07-07:00:00:02:a0:0f:00
36.302,536,04-07-07:00:00:02:a0:0f:00
36.303,536,04-07-07:00:00:02:a0:0f:00
36.304,536,04-07-07:00:00:02:a0:0f:00
36.305,536,04-07-07:00:00:02:a0:0f:00
36.306,536,04-07-07:00:00:02:a0:0f:00
36.307,536,04-07-07:00:00:02:a0:0f:00
36.308,536,04-07-07:00:00:02:a0:0f:00
36.309,536,04-07-07:00:00:02:a0:0f:00
36.310,536,04-07-07:00:00:02:a0:0f:00
36.311,536,04-07-07:00:00:02:a0:0f:00
36.312,536,04-07-07:00:00:02:a0:0f:00
36.313,536,04-07-07:00:00:02:a0:0f:00
36.314,536,04-07-07:00:00:02:a0:0f:00
36.315,536,04-07-07:00:00:02:a0:0f:00
36.316,536,04-07-07:00:00:02:a0:0f:00
36.317,536,04-07-07:00:00:02:a0:0f:00
36.318,536,04-07-07:00:00:02:a0:0f:00
36.319,536,04-07-07:00:00:02:a0:0f:00
36.320,536,04-07-07:00:00:02:a0:0f:00
36.321,536,04-07-07:00:00:02:a0:0f:00
36.322,536,04-07-07:00:00:02:a0:0f:00
36.323,536,04-07-07:00:00:02:a0:0f:00
36.324,536,04-07-07:00:00:02:a0:0f:00
36.325,536,04-07-07:00:00:02:a0:0f:00
36.326,536,04-07-07:00:00:02:a0:0f:00
36.327,536,04-07-07:00:00:02:a0:0f:00
36.328,536,04-07-07:00:00:02:a0:0f:00
36.329,536,04-07-07:00:00:02:a0:0f:00
36.330,536,04-07-07:00:00:02:a0:0f:00
36.331,536,04-07-07:00:00:02:a0:0f:00
36.332,536,04-07-07:00:00:02:a0:0f:00
36.333,536,04-07-07:00:00:02:a0:0f:00
36.334,536,04-07-07:00:00:02:a0:0f:00
36.335,536,04-07-07:00:00:02:a0:0f:00
36.336,536,04-07-07:00:00:02:a0:0f:00
36.337,536,04-07-07:00:00:02:a0:0f:00
36.338,536,04-07-07:00:00:02:a0:0f:00
36.339,536,04-07-07:00:00:02:a0:0f:00
36.340,536,04-07-07:00:00:02:a0:0f:00
36.341,536,04-07-07:00:00:02:a0:0f:00
36.342,536,04-07-07:00:00:02:a0:0f:00
36.343,536,04-07-07:00:00:02:a0:0f:00
36.344,536,04-07-07:00:00:02:a0:0f:00
36.345,536,04-07-07:00:00:02:a0:0f:00
36.346,536,04-07-07:00:00:02:a0:0f:00
36.347,536,04-07-07:00:00:02:a0:0f:00
36.348,536,04-07-07:00:00:02:a0:0f:00
36.349,536,04-07-07:00:00:02:a0:0f:00
36.350,536,04-07-07:00:00:02:a0:0f:00
36.351,536,04-07-07:00:00:02:a0:0f:00
36.352,536,04-07-07:00:00:02:a0:0f:00
36.353,536,04-07-07:00:00:02:a0:0f:00
36.354,536,04-07-07:00:00:02:a0:0f:00
36.355,536,04-07-07:00:00:02:a0:0f:00
36.356,536,04-07-07:00:00:02:a0:0f:00
36.357,536,04-07-07:00:00:02:a0:0f:00
36.358,536,04-07-07:00:00:02:a0:0f:00
36.359,536,04-07-07:00:00:02:a0:0f:00
36.360,536,04-07-07:00:00:02:a0:0f:00
36.361,536,04-07-07:00:00:02:a0:0f:00
36.362,536,04-07-07:00:00:02:a0:0f:00
36.363,536,04-07-07:00:00:02:a0:0f:00
36.364,536,04-07-07:00:00:02:a0:0f:00
36.365,536,04-07-07:00:00:02:a0:0f:00
36.366,536,04-07-07:00:00:02:a0:0f:00
36.367,536,04-07-07:00:00:02:a0:0f:00
36.368,536,04-07-07:00:00:02:a0:0f:00
36.369,536,04-07-07:00:00:02:a0:0f:00
36.370,536,04-07-07:00:00:02:a0:0f:00
36.371,536,04-07-07:00:00:02:a0:0f:00
36.372,536,04-07-07:00:00:02:a0:0f:00
36.373,536,04-07-07:00:00:02:a0:0f:00
36.374,536,04-07-07:00:00:02:a0:0f:00
36.375,536,04-07-07:00:00:02:a0:0f:00
36.376,536,04-07-07:00:00:02:a0:0f:00
36.377,536,04-07-07:00:00:02:a0:0f:00
36.378,536,04-07-07:00:00:02:a0:0f:00
36.379,536,04-07-07:00:00:02:a0:0f:00
36.380,536,04-07-07:00:00:02:a0:0f:00
36.381,536,04-07-07:00:00:02:a0:0f:00
36.382,536,04-07-07:00:00:02:a0:0f:00
36.383,536,04-07-07:00:00:02:a0:0f:00
36.384,536,04-07-07:00:00:02:a0:0f:00
36.385,536,04-07-07:00:00:02:a0:0f:00
36.386,536,04-07-07:00:00:02:a0:0f:00
36.387,536,04-07-07:00:00:02:a0:0f:00
36.388,536,04-07-07:00:00:02:a0:0f:00
36.389,536,04-07-07:00:00:02:a0:0f:00
36.390,536,04-07-07:00:00:02:a0:0f:00
36.391,536,04-07-07:00:00:02:a0:0f:00
36.392,536,04-07-07:00:00:02:a0:0f:00
36.393,536,04-07-07:00:00:02:a0:0f:00
36.394,536,04-07-07:00:00:02:a0:0f:00
36.395,536,04-07-07:00:00:02:a0:0f:00
36.396,536,04-07-07:00:00:02:a0:0f:00
36.397,536,04-07-07:00:00:02:a0:0f:00
36.398,536,04-07-07:00:00:02:a0:0f:00
36.399,536,04-07-07:00:00:02:a0:0f:00
36.400,536,04-07-07:00:00:02:a0:0f:00
36.401,536,04-07-07:00:00:02:a0:0f:00
36.402,536,04-07-07:00:00:02:a0:0f:00
36.403,536,04-07-07:00:00:02:a0:0f:00
36.404,536,04-07-07:00:00:02:a0:0f:00
36.405,536,04-07-07:00:00:02:a0:0f:00
36.406,536,04-07-07:00:00:02:a0:0f:00
36.407,536,04-07-07:00:00:02:a0:0f:00
36.408,536,04-07-07:00:00:02:a0:0f:00
36.409,536,04-07-07:00:00:02:a0:0f:00
36.410,536,04-07-07:00:00:02:a0:0f:00
36.411,536,04-07-07:00:00:02:a0:0f:00
36.412,536,04-07-07:00:00:02:a0:0f:00
36.413,536,04-07-07:00:00:02:a0:0f:00
36.414,536,04-07-07:00:00:02:a0:0f:00
36.415,536,04-07-07:00:00:02:a0:0f:00
36.416,536,04-07-07:00:00:02:a0:0f:00
36.417,536,04-07-07:00:00:02:a0:0f:00
36.418,536,04-07-07:00:00:02:a0:0f:00
36.419,536,04-07-07:00:00:02:a0:0f:00
36.420,536,04-07-07:00:00:02:a0:0f:00
36.421,536,04-07-07:00:00:02:a0:0f:00
36.422,536,04-07-07:00:00:02:a0:0f:00
36.423,536,04-07-07:00:00:02:a0:0f:00
36.424,536,04-07-07:00:00:02:a0:0f:00
36.425,536,04-07-07:00:00:02:a0:0f:00
36.426,536,04-07-07:00:00:02:a0:0f:00
36.427,536,04-07-07:00:00:02:a0:0f:00
36.428,536,04-07-07:00:00:02:a0:0f:00
36.429,536,04-07-07:00:00:02:a0:0f:00
36.430,536,04-07-07:00:00:02:a0:0f:00
36.431,536,04-07-07:00:00:02:a0:0f:00
36.432,536,04-07-07:00:00:02:a0:0f:00
36.433,536,04-07-07:00:00:02:a0:0f:00
36.434,536,04-07-07:00:00:02:a0:0f:00
36.435,536,04-07-07:00:00:02:a0:0f:00
36.436,536,04-07-07:00:00:02:a0:0f:00
36.437,536,04-07-07:00:00:02:a0:0f:00
36.438,536,04-07-07:00:00:02:a0:0f:00
36.439,536,04-07-07:00:00:02:a0:0f:00
36.440,536,04-07-07:00:00:02:a0:0f:00
36.441,536,04-07-07:00:00:02:a0:0f:00
36.442,536,04-07-07:00:00:02:a0:0f:00
36.443,536,04-07-07:00:00:02:a0:0f:00
36.444,536,04-07-07:00:00:02:a0:0f:00
36.445,536,04-07-07:00:00:02:a0:0f:00
36.446,536,04-07-07:00:00:02:a0:0f:00
36.447,536,04-07-07:00:00:02:a0:0f:00
36.448,536,04-07-07:00:00:02:a0:0f:00
36.449,536,04-07-07:00:00:02:a0:0f:00
36.450,536,04-07-07:00:00:02:a0:0f:00
36.451,536,04-07-07:00:00:02:a0:0f:00
36.452,536,04-07-07:00:00:02:a0:0f:00
36.453,536,04-07-07:00:00:02:a0:0f:00
36.454,536,04-07-07:00:00:02:a0:0f:00
36.455,536,04-07-07:00:00:02:a0:0f:00
36.456,536,04-07-07:00:00:02:a0:0f:00
36.457,536,04-07-07:00:00:02:a0:0f:00
36.458,536,04-07-07:00:00:02:a0:0f:00
36.459,536,04-07-07:00:00:02:a0:0f:00
36.460,536,04-07-07:00:00:02:a0:0f:00
36.461,536,04-07-07:00:00:02:a0:0f:00
36.462,536,04-07-07:00:00:02:a0:0f:00
36.463,536,04-07-07:00:00:02:a0:0f:00
36.464,536,04-07-07:00:00:02:a0:0f:00
36.465,536,04-07-07:00:00:02:a0:0f:00
36.466,536,04-07-07:00:00:02:a0:0f:00
36.467,536,04-07-07:00:00:02:a0:0f:00
36.468,536,04-07-07:00:00:02:a0:0f:00
36.469,536,04-07-07:00:00:02:a0:0f:00
36.470,536,04-07-07:00:00:02:a0:0f:00
36.471,536,04-07-07:00:00:02:a0:0f:00
36.472,536,04-07-07:00:00:02:a0:0f:00
36.473,536,04-07-07:00:00:02:a0:0f:00
36.474,536,04-07-07:00:00:02:a0:0f:00
36.475,536,04-07-07:00:00:02:a0:0f:00
36.476,536,04-07-07:00:00:02:a0:0f:00
36.477,536,04-07-07:00:00:02:a0:0f:00
36.478,536,04-07-07:00:00:02:a0:0f:00
36.479,536,04-07-07:00:00:02:a0:0f:00
36.480,536,04-07-07:00:00:02:a0:0f:00
36.481,536,04-07-07:00:00:02:a0:0f:00
36.481,536,04-07-07:00:00:02:a0:0f:00
36.482,536,04-07-07:00:00:02:a0:0f:00
36.483,536,04-07-07:00:00:02:a0:0f:00
36.484,536,04-07-07:00:00:02:a0:0f:00
36.485,536,04-07-07:00:00:02:a0:0f:00
36.486,536,04-07-07:00:00:02:a0:0f:00
36.487,536,04-07-07:00:00:02:a0:0f:00
36.488,536,04-07-07:00:00:02:a0:0f:00
36.489,536,04-07-07:00:00:02:a0:0f:00
36.490,536,04-07-07:00:00:02:a0:0f:00
36.491,536,04-07-07:00:00:02:a0:0f:00
36.492,536,04-07-07:00:00:02:a0:0f:00
36.493,536,04-07-07:00:00:02:a0:0f:00
36.494,536,04-07-07:00:00:02:a0:0f:00
36.495,536,04-07-07:00:00:02:a0:0f:00
36.496,536,04-07-07:00:00:02:a0:0f:00
36.497,536,04-07-07:00:00:02:a0:0f:00
36.498,536,04-07-07:00:00:02:a0:0f:00
36.499,536,04-07-07:00:00:02:a0:0f:00
36.500,536,04-07-07:00:00:02:a0:0f:00
36.501,536,04-07-07:00:00:02:a0:0f:00
36.502,536,04-07-07:00:00:02:a0:0f:00
36.503,536,04-07-07:00:00:02:a0:0f:00
36.504,536,04-07-07:00:00:02:a0:0f:00
36.505,536,04-07-07:00:00:02:a0:0f:00
36.506,536,04-07-07:00:00:02:a0:0f:00
36.507,536,04-07-07:00:00:02:a0:0f:00
36.508,536,04-07-07:00:00:02:a0:0f:00
36.509,536,04-07-07:00:00:02:a0:0f:00
36.510,536,04-07-07:00:00:02:a0:0f:00
36.511,536,04-07-07:00:00:02:a0:0f:00
36.512,536,04-07-07:00:00:02:a0:0f:00
36.513,536,04-07-07:00:00:02:a0:0f:00
36.514,536,04-07-07:00:00:02:a0:0f:00
36.515,536,04-07-07:00:00:02:a0:0f:00
36.516,536,04-07-07:00:00:02:a0:0f:00
36.517,536,04-07-07:00:00:02:a0:0f:00
36.518,536,04-07-07:00:00:02:a0:0f:00
36.519,536,04-07-07:00:00:02:a0:0f:00
36.520,536,04-07-07:00:00:02:a0:0f:00
36.521,536,04-07-07:00:00:02:a0:0f:00
36.522,536,04-07-07:00:00:02:a0:0f:00
36.523,536,04-07-07:00:00:02:a0:0f:00
36.524,536,04-07-07:00:00:02:a0:0f:00
36.525,536,04-07-07:00:00:02:a0:0f:00
36.526,536,04-07-07:00:00:02:a0:0f:00
36.527,536,04-07-07:00:00:02:a0:0f:00
36.528,536,04-07-07:00:00:02:a0:0f:00
36.529,536,04-07-07:00:00:02:a0:0f:00
36.530,536,04-07-07:00:00:02:a0:0f:00
36.531,536,04-07-07:00:00:02:a0:0f:00
36.532,536,04-07-07:00:00:02:a0:0f:00
36.533,536,04-07-07:00:00:02:a0:0f:00
36.534,536,04-07-07:00:00:02:a0:0f:00
36.535,536,04-07-07:00:00:02:a0:0f:00
36.536,536,04-07-07:00:00:02:a0:0f:00
36.537,536,04-07-07:00:00:02:a0:0f:00
36.538,536,04-07-07:00:00:02:a0:0f:00
36.539,536,04-07-07:00:00:02:a0:0f:00
36.540,536,04-07-07:00:00:02:a0:0f:00
36.541,536,04-07-07:00:00:02:a0:0f:00
36.542,536,04-07-07:00:00:02:a0:0f:00
36.543,536,04-07-07:00:00:02:a0:0f:00
36.544,536,04-07-07:00:00:02:a0:0f:00
36.545,536,04-07-07:00:00:02:a0:0f:00
36.546,536,04-07-07:00:00:02:a0:0f:00
36.547,536,04-07-07:00:00:02:a0:0f:00
36.548,536,04-07-07:00:00:02:a0:0f:00
36.549,536,04-07-07:00:00:02:a0:0f:00
36.550,536,04-07-07:00:00:02:a0:0f:00
36.551,536,04-07-07:00:00:02:a0:0f:00
36.552,536,04-07-07:00:00:02:a0:0f:00
36.553,536,04-07-07:00:00:02:a0:0f:00
36.554,536,04-07-07:00:00:02:a0:0f:00
36.555,536,04-07-07:00:00:02:a0:0f:00
36.556,536,04-07-07:00:00:02:a0:0f:00
36.557,536,04-07-07:00:00:02:a0:0f:00
36.558,536,04-07-07:00:00:02:a0:0f:00
36.559,536,04-07-07:00:00:02:a0:0f:00
36.560,536,04-07-07:00:00:02:a0:0f:00
36.561,536,04-07-07:00:00:02:a0:0f:00
36.562,536,04-07-07:00:00:02:a0:0f:00
36.563,536,04-07-07:00:00:02:a0:0f:00
36.564,536,04-07-07:00:00:02:a0:0f:00
36.565,536,04-07-07:00:00:02:a0:0f:00
36.566,536,04-07-07:00:00:02:a0:0f:00
36.567,536,04-07-07:00:00:02:a0:0f:00
36.568,536,04-07-07:00:00:02:a0:0f:00
36.569,536,04-07-07:00:00:02:a0:0f:00
36.570,536,04-07-07:00:00:02:a0:0f:00
36.571,536,04-07-07:00:00:02:a0:0f:00
36.572,536,04-07-07:00:00:02:a0:0f:00
36.573,536,04-07-07:00:00:02:a0:0f:00
36.574,536,04-07-07:00:00:02:a0:0f:00
36.575,536,04-07-07:00:00:02:a0:0f:00
36.576,536,04-07-07:00:00:02:a0:0f:00
36.577,536,04-07-07:00:00:02:a0:0f:00
36.578,536,04-07-07:00:00:02:a0:0f:00
36.579,536,04-07-07:00:00:02:a0:0f:00
36.580,536,04-07-07:00:00:02:a0:0f:00
36.581,536,04-07-07:00:00:02:a0:0f:00
36.582,536,04-07-07:00:00:02:a0:0f:00
36.583,536,04-07-07:00:00:02:a0:0f:00
36.584,536,04-07-07:00:00:02:a0:0f:00
36.585,536,04-07-07:00:00:02:a0:0f:00
36.586,536,04-07-07:00:00:02:a0:0f:00
36.587,536,04-07-07:00:00:02:a0:0f:00
36.588,536,04-07-07:00:00:02:a0:0f:00
36.589,536,04-07-07:00:00:02:a0:0f:00
36.590,536,04-07-07:00:00:02:a0:0f:00
36.591,536,04-07-07:00:00:02:a0:0f:00
36.592,536,04-07-07:00:00:02:a0:0f:00
36.593,536,04-07-07:00:00:02:a0:0f:00
36.594,536,04-07-07:00:00:02:a0:0f:00
36.595,536,04-07-07:00:00:02:a0:0f:00
36.596,536,04-07-07:00:00:02:a0:0f:00
36.597,536,04-07-07:00:00:02:a0:0f:00
36.598,536,04-07-07:00:00:02:a0:0f:00
36.599,536,04-07-07:00:00:02:a0:0f:00
36.600,536,04-07-07:00:00:02:a0:0f:00
36.601,536,04-07-07:00:00:02:a0:0f:00
36.602,536,04-07-07:00:00:02:a0:0f:00
36.603,536,04-07-07:00:00:02:a0:0f:00
36.604,536,04-07-07:00:00:02:a0:0f:00
36.605,536,04-07-07:00:00:02:a0:0f:00
36.606,536,04-07-07:00:00:02:a0:0f:00
36.607,536,04-07-07:00:00:02:a0:0f:00
36.608,536,04-07-07:00:00:02:a0:0f:00
36.609,536,04-07-07:00:00:02:a0:0f:00
36.610,536,04-07-07:00:00:02:a0:0f:00
36.611,536,04-07-07:00:00:02:a0:0f:00
36.612,536,04-07-07:00:00:02:a0:0f:00
36.613,536,04-07-07:00:00:02:a0:0f:00
36.614,536,04-07-07:00:00:02:a0:0f:00
36.615,536,04-07-07:00:00:02:a0:0f:00
36.616,536,04-07-07:00:00:02:a0:0f:00
36.617,536,04-07-07:00:00:02:a0:0f:00
36.618,536,04-07-07:00:00:02:a0:0f:00
36.619,536,04-07-07:00:00:02:a0:0f:00
36.620,536,04-07-07:00:00:02:a0:0f:00
36.621,536,04-07-07:00:00:02:a0:0f:00
36.622,536,04-07-07:00:00:02:a0:0f:00
36.623,536,04-07-07:00:00:02:a0:0f:00
36.624,536,04-07-07:00:00:02:a0:0f:00
36.625,536,04-07-07:00:00:02:a0:0f:00
36.626,536,04-07-07:00:00:02:a0:0f:00
36.627,536,04-07-07:00:00:02:a0:0f:00
36.628,536,04-07-07:00:00:02:a0:0f:00
36.629,536,04-07-07:00:00:02:a0:0f:00
36.630,536,04-07-07:00:00:02:a0:0f:00
36.631,536,04-07-07:00:00:02:a0:0f:00
36.632,536,04-07-07:00:00:02:a0:0f:00
36.633,536,04-07-07:00:00:02:a0:0f:00
36.634,536,04-07-07:00:00:02:a0:0f:00
36.635,536,04-07-07:00:00:02:a0:0f:00
36.636,536,04-07-07:00:00:02:a0:0f:00
36.637,536,04-07-07:00:00:02:a0:0f:00
36.638,536,04-07-07:00:00:02:a0:0f:00
36.639,536,04-07-07:00:00:02:a0:0f:00
36.640,536,04-07-07:00:00:02:a0:0f:00
36.641,536,04-07-07:00:00:02:a0:0f:00
36.642,536,04-07-07:00:00:02:a0:0f:00
36.643,536,04-07-07:00:00:02:a0:0f:00
36.644,536,04-07-07:00:00:02:a0:0f:00
36.645,536,04-07-07:00:00:02:a0:0f:00
36.646,536,04-07-07:00:00:02:a0:0f:00
36.647,536,04-07-07:00:00:02:a0:0f:00
36.648,536,04-07-07:00:00:02:a0:0f:00
36.649,536,04-07-07:00:00:02:a0:0f:00
36.650,536,04-07-07:00:00:02:a0:0f:00
36.651,536,04-07-07:00:00:02:a0:0f:00
36.652,536,04-07-07:00:00:02:a0:0f:00
36.653,536,04-07-07:00:00:02:a0:0f:00
36.654,536,04-07-07:00:00:02:a0:0f:00
36.655,536,04-07-07:00:00:02:a0:0f:00
36.656,536,04-07-07:00:00:02:a0:0f:00
36.657,536,04-07-07:00:00:02:a0:0f:00
36.658,536,04-07-07:00:00:02:a0:0f:00
36.659,536,04-07-07:00:00:02:a0:0f:00
36.660,536,04-07-07:00:00:02:a0:0f:00
36.661,536,04-07-07:00:00:02:a0:0f:00
36.662,536,04-07-07:00:00:02:a0:0f:00
36.663,536,04-07-07:00:00:02:a0:0f:00
36.664,536,04-07-07:00:00:02:a0:0f:00
36.665,536,04-07-07:00:00:02:a0:0f:00
36.666,536,04-07-07:00:00:02:a0:0f:00
36.667,536,04-07-07:00:00:02:a0:0f:00
36.668,536,04-07-07:00:00:02:a0:0f:00
36.669,536,04-07-07:00:00:02:a0:0f:00
36.670,536,04-07-07:00:00:02:a0:0f:00
36.671,536,04-07-07:00:00:02:a0:0f:00
36.672,536,04-07-07:00:00:02:a0:0f:00
36.673,536,04-07-07:00:00:02:a0:0f:00
36.674,536,04-07-07:00:00:02:a0:0f:00
36.675,536,04-07-07:00:00:02:a0:0f:00
36.676,536,04-07-07:00:00:02:a0:0f:00
36.677,536,04-07-07:00:00:02:a0:0f:00
36.678,536,04-07-07:00:00:02:a0:0f:00
36.678,536,04-07-07:00:00:02:a0:0f:00
36.679,536,04-07-07:00:00:02:a0:0f:00
36.680,536,04-07-07:00:00:02:a0:0f:00
36.681,536,04-07-07:00:00:02:a0:0f:00
36.682,536,04-07-07:00:00:02:a0:0f:00
36.683,536,04-07-07:00:00:02:a0:0f:00
36.684,536,04-07-07:00:00:02:a0:0f:00
36.685,536,04-07-07:00:00:02:a0:0f:00
36.686,536,04-07-07:00:00:02:a0:0f:00
36.687,536,04-07-07:00:00:02:a0:0f:00
36.688,536,04-07-07:00:00:02:a0:0f:00
36.689,536,04-07-07:00:00:02:a0:0f:00
36.690,536,04-07-07:00:00:02:a0:0f:00
36.691,536,04-07-07:00:00:02:a0:0f:00
36.692,536,04-07-07:00:00:02:a0:0f:00
36.693,536,04-07-07:00:00:02:a0:0f:00
36.694,536,04-07-07:00:00:02:a0:0f:00
36.695,536,04-07-07:00:00:02:a0:0f:00
36.696,536,04-07-07:00:00:02:a0:0f:00
36.697,536,04-07-07:00:00:02:a0:0f:00
36.698,536,04-07-07:00:00:02:a0:0f:00
36.699,536,04-07-07:00:00:02:a0:0f:00
36.700,536,04-07-07:00:00:02:a0:0f:00
36.701,536,04-07-07:00:00:02:a0:0f:00
36.702,536,04-07-07:00:00:02:a0:0f:00
36.703,536,04-07-07:00:00:02:a0:0f:00
36.704,536,04-07-07:00:00:02:a0:0f:00
36.705,536,04-07-07:00:00:02:a0:0f:00
36.706,536,04-07-07:00:00:02:a0:0f:00
36.707,536,04-07-07:00:00:02:a0:0f:00
36.708,536,04-07-07:00:00:02:a0:0f:00
36.709,536,04-07-07:00:00:02:a0:0f:00
36.710,536,04-07-07:00:00:02:a0:0f:00
36.711,536,04-07-07:00:00:02:a0:0f:00
36.712,536,04-07-07:00:00:02:a0:0f:00
36.713,536,04-07-07:00:00:02:a0:0f:00
36.714,536,04-07-07:00:00:02:a0:0f:00
36.715,536,04-07-07:00:00:02:a0:0f:00
36.716,536,04-07-07:00:00:02:a0:0f:00
36.717,536,04-07-07:00:00:02:a0:0f:00
36.718,536,04-07-07:00:00:02:a0:0f:00
36.719,536,04-07-07:00:00:02:a0:0f:00
36.720,536,04-07-07:00:00:02:a0:0f:00
36.721,536,04-07-07:00:00:02:a0:0f:00
36.722,536,04-07-07:00:00:02:a0:0f:00
36.723,536,04-07-07:00:00:02:a0:0f:00
36.724,536,04-07-07:00:00:02:a0:0f:00
36.725,536,04-07-07:00:00:02:a0:0f:00
36.726,536,04-07-07:00:00:02:a0:0f:00
36.727,536,04-07-07:00:00:02:a0:0f:00
36.728,536,04-07-07:00:00:02:a0:0f:00
36.729,536,04-07-07:00:00:02:a0:0f:00
36.730,536,04-07-07:00:00:02:a0:0f:00
36.731,536,04-07-07:00:00:02:a0:0f:00
36.732,536,04-07-07:00:00:02:a0:0f:00
