time,imsi,cellId,isServingCell?,RSRP(dBm),RSRQ(dB)
9.151,1,1,1,-70.379,-5.081
9.151,1,2,0,-72.518,-7.221
9.156,1,1,1,-70.380,-5.082
9.156,1,2,0,-72.517,-7.220
9.161,1,1,1,-70.381,-5.083
9.161,1,2,0,-72.516,-7.218
9.166,1,1,1,-70.381,-5.083
9.166,1,2,0,-72.515,-7.217
9.171,1,1,1,-70.382,-5.084
9.171,1,2,0,-72.515,-7.216
9.176,1,1,1,-70.383,-5.085
9.176,1,2,0,-72.514,-7.215
9.181,1,1,1,-70.384,-5.085
9.181,1,2,0,-72.513,-7.214
9.186,1,1,1,-70.385,-5.086
9.186,1,2,0,-72.512,-7.213
9.191,1,1,1,-70.386,-5.087
9.191,1,2,0,-72.511,-7.212
9.196,1,1,1,-70.387,-5.087
9.196,1,2,0,-72.510,-7.211
9.201,1,1,1,-70.388,-5.088
9.201,1,2,0,-72.509,-7.210
9.206,1,1,1,-70.389,-5.089
9.206,1,2,0,-72.508,-7.208
9.211,1,1,1,-70.390,-5.090
9.211,1,2,0,-72.507,-7.207
9.216,1,1,1,-70.391,-5.090
9.216,1,2,0,-72.507,-7.206
9.221,1,1,1,-70.391,-5.091
9.221,1,2,0,-72.506,-7.205
9.226,1,1,1,-70.392,-5.092
9.226,1,2,0,-72.505,-7.204
9.231,1,1,1,-70.393,-5.092
9.231,1,2,0,-72.504,-7.203
9.236,1,1,1,-70.394,-5.093
9.236,1,2,0,-72.503,-7.202
9.241,1,1,1,-70.395,-5.094
9.241,1,2,0,-72.502,-7.201
9.246,1,1,1,-70.396,-5.094
9.246,1,2,0,-72.501,-7.200
9.251,1,1,1,-70.397,-5.095
9.251,1,2,0,-72.500,-7.198
9.256,1,1,1,-70.398,-5.096
9.256,1,2,0,-72.499,-7.197
9.261,1,1,1,-70.399,-5.096
9.261,1,2,0,-72.499,-7.196
9.266,1,1,1,-70.400,-5.097
9.266,1,2,0,-72.498,-7.195
9.271,1,1,1,-70.400,-5.098
9.271,1,2,0,-72.497,-7.194
9.276,1,1,1,-70.401,-5.098
9.276,1,2,0,-72.496,-7.193
9.281,1,1,1,-70.402,-5.099
9.281,1,2,0,-72.495,-7.192
9.286,1,1,1,-70.403,-5.100
9.286,1,2,0,-72.494,-7.191
9.291,1,1,1,-70.404,-5.101
9.291,1,2,0,-72.493,-7.190
9.296,1,1,1,-70.405,-5.101
9.296,1,2,0,-72.492,-7.188
9.301,1,1,1,-70.406,-5.102
9.301,1,2,0,-72.491,-7.187
9.306,1,1,1,-70.407,-5.103
9.306,1,2,0,-72.490,-7.186
9.311,1,1,1,-70.408,-5.103
9.311,1,2,0,-72.490,-7.185
9.316,1,1,1,-70.409,-5.104
9.316,1,2,0,-72.489,-7.184
9.321,1,1,1,-70.410,-5.105
9.321,1,2,0,-72.488,-7.183
9.326,1,1,1,-70.410,-5.105
9.326,1,2,0,-72.487,-7.182
9.331,1,1,1,-70.411,-5.106
9.331,1,2,0,-72.486,-7.181
9.336,1,1,1,-70.412,-5.107
9.336,1,2,0,-72.485,-7.180
9.341,1,1,1,-70.413,-5.107
9.341,1,2,0,-72.484,-7.178
9.346,1,1,1,-70.414,-5.108
9.346,1,2,0,-72.483,-7.177
9.351,1,1,1,-70.415,-5.109
9.351,1,2,0,-72.482,-7.176
9.356,1,1,1,-70.416,-5.109
9.356,1,2,0,-72.482,-7.175
9.361,1,1,1,-70.417,-5.110
9.361,1,2,0,-72.481,-7.174
9.366,1,1,1,-70.418,-5.111
9.366,1,2,0,-72.480,-7.173
9.371,1,1,1,-70.419,-5.112
9.371,1,2,0,-72.479,-7.172
9.376,1,1,1,-70.420,-5.112
9.376,1,2,0,-72.478,-7.171
9.381,1,1,1,-70.420,-5.113
9.381,1,2,0,-72.477,-7.170
9.386,1,1,1,-70.421,-5.114
9.386,1,2,0,-72.476,-7.168
9.391,1,1,1,-70.422,-5.114
9.391,1,2,0,-72.475,-7.167
9.396,1,1,1,-70.423,-5.115
9.396,1,2,0,-72.474,-7.166
9.401,1,1,1,-70.424,-5.116
9.401,1,2,0,-72.474,-7.165
9.406,1,1,1,-70.425,-5.116
9.406,1,2,0,-72.473,-7.164
9.411,1,1,1,-70.426,-5.117
9.411,1,2,0,-72.472,-7.163
9.416,1,1,1,-70.427,-5.118
9.416,1,2,0,-72.471,-7.162
9.421,1,1,1,-70.428,-5.118
9.421,1,2,0,-72.470,-7.161
9.426,1,1,1,-70.429,-5.119
9.426,1,2,0,-72.469,-7.160
9.431,1,1,1,-70.429,-5.120
9.431,1,2,0,-72.468,-7.158
9.436,1,1,1,-70.430,-5.121
9.436,1,2,0,-72.467,-7.157
9.441,1,1,1,-70.431,-5.121
9.441,1,2,0,-72.466,-7.156
9.446,1,1,1,-70.432,-5.122
9.446,1,2,0,-72.465,-7.155
9.451,1,1,1,-70.433,-5.123
9.451,1,2,0,-72.465,-7.154
9.456,1,1,1,-70.434,-5.123
9.456,1,2,0,-72.464,-7.153
9.461,1,1,1,-70.435,-5.124
9.461,1,2,0,-72.463,-7.152
9.466,1,1,1,-70.436,-5.125
9.466,1,2,0,-72.462,-7.151
9.471,1,1,1,-70.437,-5.125
9.471,1,2,0,-72.461,-7.150
9.476,1,1,1,-70.438,-5.126
9.476,1,2,0,-72.460,-7.149
9.481,1,1,1,-70.439,-5.127
9.481,1,2,0,-72.459,-7.147
9.486,1,1,1,-70.439,-5.127
9.486,1,2,0,-72.458,-7.146
9.491,1,1,1,-70.440,-5.128
9.491,1,2,0,-72.457,-7.145
9.496,1,1,1,-70.441,-5.129
9.496,1,2,0,-72.457,-7.144
9.501,1,1,1,-70.442,-5.130
9.501,1,2,0,-72.456,-7.143
9.506,1,1,1,-70.443,-5.130
9.506,1,2,0,-72.455,-7.142
9.511,1,1,1,-70.444,-5.131
9.511,1,2,0,-72.454,-7.141
9.516,1,1,1,-70.445,-5.132
9.516,1,2,0,-72.453,-7.140
9.521,1,1,1,-70.446,-5.132
9.521,1,2,0,-72.452,-7.139
9.526,1,1,1,-70.447,-5.133
9.526,1,2,0,-72.451,-7.137
9.531,1,1,1,-70.448,-5.134
9.531,1,2,0,-72.450,-7.136
9.536,1,1,1,-70.449,-5.134
9.536,1,2,0,-72.449,-7.135
9.541,1,1,1,-70.449,-5.135
9.541,1,2,0,-72.449,-7.134
9.546,1,1,1,-70.450,-5.136
9.546,1,2,0,-72.448,-7.133
9.551,1,1,1,-70.451,-5.137
9.551,1,2,0,-72.447,-7.132
9.556,1,1,1,-70.452,-5.137
9.556,1,2,0,-72.446,-7.131
9.561,1,1,1,-70.453,-5.138
9.561,1,2,0,-72.445,-7.130
9.566,1,1,1,-70.454,-5.139
9.566,1,2,0,-72.444,-7.129
9.571,1,1,1,-70.455,-5.139
9.571,1,2,0,-72.443,-7.128
9.576,1,1,1,-70.456,-5.140
9.576,1,2,0,-72.442,-7.126
9.581,1,1,1,-70.457,-5.141
9.581,1,2,0,-72.441,-7.125
9.586,1,1,1,-70.458,-5.141
9.586,1,2,0,-72.440,-7.124
9.591,1,1,1,-70.459,-5.142
9.591,1,2,0,-72.440,-7.123
9.596,1,1,1,-70.459,-5.143
9.596,1,2,0,-72.439,-7.122
9.601,1,1,1,-70.460,-5.143
9.601,1,2,0,-72.438,-7.121
9.606,1,1,1,-70.461,-5.144
9.606,1,2,0,-72.437,-7.120
9.611,1,1,1,-70.462,-5.145
9.611,1,2,0,-72.436,-7.119
9.616,1,1,1,-70.463,-5.146
9.616,1,2,0,-72.435,-7.118
9.621,1,1,1,-70.464,-5.146
9.621,1,2,0,-72.434,-7.116
9.626,1,1,1,-70.465,-5.147
9.626,1,2,0,-72.433,-7.115
9.631,1,1,1,-70.466,-5.148
9.631,1,2,0,-72.432,-7.114
9.636,1,1,1,-70.467,-5.148
9.636,1,2,0,-72.432,-7.113
9.641,1,1,1,-70.468,-5.149
9.641,1,2,0,-72.431,-7.112
9.646,1,1,1,-70.469,-5.150
9.646,1,2,0,-72.430,-7.111
9.651,1,1,1,-70.469,-5.151
9.651,1,2,0,-72.429,-7.110
9.656,1,1,1,-70.470,-5.151
9.656,1,2,0,-72.428,-7.109
9.661,1,1,1,-70.471,-5.152
9.661,1,2,0,-72.427,-7.108
9.666,1,1,1,-70.472,-5.153
9.666,1,2,0,-72.426,-7.107
9.671,1,1,1,-70.473,-5.153
9.671,1,2,0,-72.425,-7.105
9.676,1,1,1,-70.474,-5.154
9.676,1,2,0,-72.424,-7.104
9.681,1,1,1,-70.475,-5.155
9.681,1,2,0,-72.423,-7.103
9.686,1,1,1,-70.476,-5.155
9.686,1,2,0,-72.423,-7.102
9.691,1,1,1,-70.477,-5.156
9.691,1,2,0,-72.422,-7.101
9.696,1,1,1,-70.478,-5.157
9.696,1,2,0,-72.421,-7.100
9.701,1,1,1,-70.479,-5.158
9.701,1,2,0,-72.420,-7.099
9.706,1,1,1,-70.479,-5.158
9.706,1,2,0,-72.419,-7.098
9.711,1,1,1,-70.480,-5.159
9.711,1,2,0,-72.418,-7.097
9.716,1,1,1,-70.481,-5.160
9.716,1,2,0,-72.417,-7.096
9.721,1,1,1,-70.482,-5.160
9.721,1,2,0,-72.416,-7.094
9.726,1,1,1,-70.483,-5.161
9.726,1,2,0,-72.415,-7.093
9.731,1,1,1,-70.484,-5.162
9.731,1,2,0,-72.415,-7.092
9.736,1,1,1,-70.485,-5.162
9.736,1,2,0,-72.414,-7.091
9.741,1,1,1,-70.486,-5.163
9.741,1,2,0,-72.413,-7.090
9.746,1,1,1,-70.487,-5.164
9.746,1,2,0,-72.412,-7.089
9.751,1,1,1,-70.488,-5.165
9.751,1,2,0,-72.411,-7.088
9.756,1,1,1,-70.489,-5.165
9.756,1,2,0,-72.410,-7.087
9.761,1,1,1,-70.489,-5.166
9.761,1,2,0,-72.409,-7.086
9.766,1,1,1,-70.490,-5.167
9.766,1,2,0,-72.408,-7.085
9.771,1,1,1,-70.491,-5.167
9.771,1,2,0,-72.407,-7.083
9.776,1,1,1,-70.492,-5.168
9.776,1,2,0,-72.406,-7.082
9.781,1,1,1,-70.493,-5.169
9.781,1,2,0,-72.406,-7.081
9.786,1,1,1,-70.494,-5.170
9.786,1,2,0,-72.405,-7.080
9.791,1,1,1,-70.495,-5.170
9.791,1,2,0,-72.404,-7.079
9.796,1,1,1,-70.496,-5.171
9.796,1,2,0,-72.403,-7.078
9.801,1,1,1,-70.497,-5.172
9.801,1,2,0,-72.402,-7.077
9.806,1,1,1,-70.498,-5.172
9.806,1,2,0,-72.401,-7.076
9.811,1,1,1,-70.499,-5.173
9.811,1,2,0,-72.400,-7.075
9.816,1,1,1,-70.499,-5.174
9.816,1,2,0,-72.399,-7.074
9.821,1,1,1,-70.500,-5.174
9.821,1,2,0,-72.398,-7.072
9.826,1,1,1,-70.501,-5.175
9.826,1,2,0,-72.398,-7.071
9.831,1,1,1,-70.502,-5.176
9.831,1,2,0,-72.397,-7.070
9.836,1,1,1,-70.503,-5.177
9.836,1,2,0,-72.396,-7.069
9.841,1,1,1,-70.504,-5.177
9.841,1,2,0,-72.395,-7.068
9.846,1,1,1,-70.505,-5.178
9.846,1,2,0,-72.394,-7.067
9.851,1,1,1,-70.506,-5.179
9.851,1,2,0,-72.393,-7.066
9.856,1,1,1,-70.507,-5.179
9.856,1,2,0,-72.392,-7.065
9.861,1,1,1,-70.508,-5.180
9.861,1,2,0,-72.391,-7.064
9.866,1,1,1,-70.509,-5.181
9.866,1,2,0,-72.390,-7.063
9.871,1,1,1,-70.510,-5.182
9.871,1,2,0,-72.389,-7.062
9.876,1,1,1,-70.510,-5.182
9.876,1,2,0,-72.389,-7.060
9.881,1,1,1,-70.511,-5.183
9.881,1,2,0,-72.388,-7.059
9.886,1,1,1,-70.512,-5.184
9.886,1,2,0,-72.387,-7.058
9.891,1,1,1,-70.513,-5.184
9.891,1,2,0,-72.386,-7.057
9.896,1,1,1,-70.514,-5.185
9.896,1,2,0,-72.385,-7.056
9.901,1,1,1,-70.515,-5.186
9.901,1,2,0,-72.384,-7.055
9.906,1,1,1,-70.516,-5.187
9.906,1,2,0,-72.383,-7.054
9.911,1,1,1,-70.517,-5.187
9.911,1,2,0,-72.382,-7.053
9.916,1,1,1,-70.518,-5.188
9.916,1,2,0,-72.381,-7.052
9.921,1,1,1,-70.519,-5.189
9.921,1,2,0,-72.380,-7.051
9.926,1,1,1,-70.520,-5.189
9.926,1,2,0,-72.380,-7.049
9.931,1,1,1,-70.520,-5.190
9.931,1,2,0,-72.379,-7.048
9.936,1,1,1,-70.521,-5.191
9.936,1,2,0,-72.378,-7.047
9.941,1,1,1,-70.522,-5.192
9.941,1,2,0,-72.377,-7.046
9.946,1,1,1,-70.523,-5.192
9.946,1,2,0,-72.376,-7.045
9.951,1,1,1,-70.524,-5.193
9.951,1,2,0,-72.375,-7.044
9.956,1,1,1,-70.525,-5.194
9.956,1,2,0,-72.374,-7.043
9.961,1,1,1,-70.526,-5.194
9.961,1,2,0,-72.373,-7.042
9.966,1,1,1,-70.527,-5.195
9.966,1,2,0,-72.372,-7.041
9.971,1,1,1,-70.528,-5.196
9.971,1,2,0,-72.372,-7.040
9.976,1,1,1,-70.529,-5.197
9.976,1,2,0,-72.371,-7.039
9.981,1,1,1,-70.530,-5.197
9.981,1,2,0,-72.370,-7.037
9.986,1,1,1,-70.530,-5.198
9.986,1,2,0,-72.369,-7.036
9.991,1,1,1,-70.531,-5.199
9.991,1,2,0,-72.368,-7.035
9.996,1,1,1,-70.532,-5.199
9.996,1,2,0,-72.367,-7.034
10.001,1,1,1,-70.533,-5.200
10.001,1,2,0,-72.366,-7.033
10.006,1,1,1,-70.534,-5.201
10.006,1,2,0,-72.365,-7.032
10.011,1,1,1,-70.535,-5.202
10.011,1,2,0,-72.364,-7.031
10.016,1,1,1,-70.536,-5.202
10.016,1,2,0,-72.363,-7.030
10.021,1,1,1,-70.537,-5.203
10.021,1,2,0,-72.363,-7.029
10.026,1,1,1,-70.538,-5.204
10.026,1,2,0,-72.362,-7.028
10.031,1,1,1,-70.539,-5.204
10.031,1,2,0,-72.361,-7.026
10.036,1,1,1,-70.540,-5.205
10.036,1,2,0,-72.360,-7.025
10.041,1,1,1,-70.541,-5.206
10.041,1,2,0,-72.359,-7.024
10.046,1,1,1,-70.541,-5.207
10.046,1,2,0,-72.358,-7.023
10.051,1,1,1,-70.542,-5.207
10.051,1,2,0,-72.357,-7.022
10.056,1,1,1,-70.543,-5.208
10.056,1,2,0,-72.356,-7.021
10.061,1,1,1,-70.544,-5.209
10.061,1,2,0,-72.355,-7.020
10.066,1,1,1,-70.545,-5.209
10.066,1,2,0,-72.354,-7.019
10.071,1,1,1,-70.546,-5.210
10.071,1,2,0,-72.354,-7.018
10.076,1,1,1,-70.547,-5.211
10.076,1,2,0,-72.353,-7.017
10.081,1,1,1,-70.548,-5.212
10.081,1,2,0,-72.352,-7.016
10.086,1,1,1,-70.549,-5.212
10.086,1,2,0,-72.351,-7.014
10.091,1,1,1,-70.550,-5.213
10.091,1,2,0,-72.350,-7.013
10.096,1,1,1,-70.551,-5.214
10.096,1,2,0,-72.349,-7.012
10.101,1,1,1,-70.551,-5.215
10.101,1,2,0,-72.348,-7.011
10.106,1,1,1,-70.552,-5.215
10.106,1,2,0,-72.347,-7.010
10.111,1,1,1,-70.553,-5.216
10.111,1,2,0,-72.346,-7.009
10.116,1,1,1,-70.554,-5.217
10.116,1,2,0,-72.345,-7.008
10.121,1,1,1,-70.555,-5.217
10.121,1,2,0,-72.345,-7.007
10.126,1,1,1,-70.556,-5.218
10.126,1,2,0,-72.344,-7.006
10.131,1,1,1,-70.557,-5.219
10.131,1,2,0,-72.343,-7.005
10.136,1,1,1,-70.558,-5.220
10.136,1,2,0,-72.342,-7.004
10.141,1,1,1,-70.559,-5.220
10.141,1,2,0,-72.341,-7.003
10.146,1,1,1,-70.560,-5.221
10.146,1,2,0,-72.340,-7.001
10.151,1,1,1,-70.561,-5.222
10.151,1,2,0,-72.339,-7.000
10.156,1,1,1,-70.562,-5.222
10.156,1,2,0,-72.338,-6.999
10.161,1,1,1,-70.562,-5.223
10.161,1,2,0,-72.337,-6.998
10.166,1,1,1,-70.563,-5.224
10.166,1,2,0,-72.337,-6.997
10.171,1,1,1,-70.564,-5.225
10.171,1,2,0,-72.336,-6.996
10.176,1,1,1,-70.565,-5.225
10.176,1,2,0,-72.335,-6.995
10.181,1,1,1,-70.566,-5.226
10.181,1,2,0,-72.334,-6.994
10.186,1,1,1,-70.567,-5.227
10.186,1,2,0,-72.333,-6.993
10.191,1,1,1,-70.568,-5.228
10.191,1,2,0,-72.332,-6.992
10.196,1,1,1,-70.569,-5.228
10.196,1,2,0,-72.331,-6.991
10.201,1,1,1,-70.570,-5.229
10.201,1,2,0,-72.330,-6.989
10.206,1,1,1,-70.571,-5.230
10.206,1,2,0,-72.329,-6.988
10.211,1,1,1,-70.572,-5.230
10.211,1,2,0,-72.328,-6.987
10.216,1,1,1,-70.572,-5.231
10.216,1,2,0,-72.328,-6.986
10.221,1,1,1,-70.573,-5.232
10.221,1,2,0,-72.327,-6.985
10.226,1,1,1,-70.574,-5.233
10.226,1,2,0,-72.326,-6.984
10.231,1,1,1,-70.575,-5.233
10.231,1,2,0,-72.325,-6.983
10.236,1,1,1,-70.576,-5.234
10.236,1,2,0,-72.324,-6.982
10.241,1,1,1,-70.577,-5.235
10.241,1,2,0,-72.323,-6.981
10.246,1,1,1,-70.578,-5.236
10.246,1,2,0,-72.322,-6.980
10.251,1,1,1,-70.579,-5.236
10.251,1,2,0,-72.321,-6.979
10.256,1,1,1,-70.580,-5.237
10.256,1,2,0,-72.320,-6.978
10.261,1,1,1,-70.581,-5.238
10.261,1,2,0,-72.319,-6.976
10.266,1,1,1,-70.582,-5.238
10.266,1,2,0,-72.319,-6.975
10.271,1,1,1,-70.583,-5.239
10.271,1,2,0,-72.318,-6.974
10.276,1,1,1,-70.583,-5.240
10.276,1,2,0,-72.317,-6.973
10.281,1,1,1,-70.584,-5.241
10.281,1,2,0,-72.316,-6.972
10.286,1,1,1,-70.585,-5.241
10.286,1,2,0,-72.315,-6.971
10.291,1,1,1,-70.586,-5.242
10.291,1,2,0,-72.314,-6.970
10.296,1,1,1,-70.587,-5.243
10.296,1,2,0,-72.313,-6.969
10.301,1,1,1,-70.588,-5.244
10.301,1,2,0,-72.312,-6.968
10.306,1,1,1,-70.589,-5.244
10.306,1,2,0,-72.311,-6.967
10.311,1,1,1,-70.590,-5.245
10.311,1,2,0,-72.310,-6.966
10.316,1,1,1,-70.591,-5.246
10.316,1,2,0,-72.310,-6.964
10.321,1,1,1,-70.592,-5.246
10.321,1,2,0,-72.309,-6.963
10.326,1,1,1,-70.593,-5.247
10.326,1,2,0,-72.308,-6.962
10.331,1,1,1,-70.594,-5.248
10.331,1,2,0,-72.307,-6.961
10.336,1,1,1,-70.594,-5.249
10.336,1,2,0,-72.306,-6.960
10.341,1,1,1,-70.595,-5.249
10.341,1,2,0,-72.305,-6.959
10.346,1,1,1,-70.596,-5.250
10.346,1,2,0,-72.304,-6.958
10.351,1,1,1,-70.597,-5.251
10.351,1,2,0,-72.303,-6.957
10.356,1,1,1,-70.598,-5.252
10.356,1,2,0,-72.302,-6.956
10.361,1,1,1,-70.599,-5.252
10.361,1,2,0,-72.301,-6.955
10.366,1,1,1,-70.600,-5.253
10.366,1,2,0,-72.301,-6.954
10.371,1,1,1,-70.601,-5.254
10.371,1,2,0,-72.300,-6.953
10.376,1,1,1,-70.602,-5.254
10.376,1,2,0,-72.299,-6.951
10.381,1,1,1,-70.603,-5.255
10.381,1,2,0,-72.298,-6.950
10.386,1,1,1,-70.604,-5.256
10.386,1,2,0,-72.297,-6.949
10.391,1,1,1,-70.604,-5.257
10.391,1,2,0,-72.296,-6.948
10.396,1,1,1,-70.605,-5.257
10.396,1,2,0,-72.295,-6.947
10.401,1,1,1,-70.606,-5.258
10.401,1,2,0,-72.294,-6.946
10.406,1,1,1,-70.607,-5.259
10.406,1,2,0,-72.293,-6.945
10.411,1,1,1,-70.608,-5.260
10.411,1,2,0,-72.292,-6.944
10.416,1,1,1,-70.609,-5.260
10.416,1,2,0,-72.292,-6.943
10.421,1,1,1,-70.610,-5.261
10.421,1,2,0,-72.291,-6.942
10.426,1,1,1,-70.611,-5.262
10.426,1,2,0,-72.290,-6.941
10.431,1,1,1,-70.612,-5.263
10.431,1,2,0,-72.289,-6.940
10.436,1,1,1,-70.613,-5.263
10.436,1,2,0,-72.288,-6.939
10.441,1,1,1,-70.614,-5.264
10.441,1,2,0,-72.287,-6.937
10.446,1,1,1,-70.615,-5.265
10.446,1,2,0,-72.286,-6.936
10.451,1,1,1,-70.615,-5.265
10.451,1,2,0,-72.285,-6.935
10.456,1,1,1,-70.616,-5.266
10.456,1,2,0,-72.284,-6.934
10.461,1,1,1,-70.617,-5.267
10.461,1,2,0,-72.283,-6.933
10.466,1,1,1,-70.618,-5.268
10.466,1,2,0,-72.283,-6.932
10.471,1,1,1,-70.619,-5.268
10.471,1,2,0,-72.282,-6.931
10.476,1,1,1,-70.620,-5.269
10.476,1,2,0,-72.281,-6.930
10.481,1,1,1,-70.621,-5.270
10.481,1,2,0,-72.280,-6.929
10.486,1,1,1,-70.622,-5.271
10.486,1,2,0,-72.279,-6.928
10.491,1,1,1,-70.623,-5.271
10.491,1,2,0,-72.278,-6.927
10.496,1,1,1,-70.624,-5.272
10.496,1,2,0,-72.277,-6.926
10.501,1,1,1,-70.625,-5.273
10.501,1,2,0,-72.276,-6.924
10.506,1,1,1,-70.626,-5.274
10.506,1,2,0,-72.275,-6.923
10.511,1,1,1,-70.626,-5.274
10.511,1,2,0,-72.274,-6.922
10.516,1,1,1,-70.627,-5.275
10.516,1,2,0,-72.274,-6.921
10.521,1,1,1,-70.628,-5.276
10.521,1,2,0,-72.273,-6.920
10.526,1,1,1,-70.629,-5.277
10.526,1,2,0,-72.272,-6.919
10.531,1,1,1,-70.630,-5.277
10.531,1,2,0,-72.271,-6.918
10.536,1,1,1,-70.631,-5.278
10.536,1,2,0,-72.270,-6.917
10.541,1,1,1,-70.632,-5.279
10.541,1,2,0,-72.269,-6.916
10.546,1,1,1,-70.633,-5.279
10.546,1,2,0,-72.268,-6.915
10.551,1,1,1,-70.634,-5.280
10.551,1,2,0,-72.267,-6.914
10.556,1,1,1,-70.635,-5.281
10.556,1,2,0,-72.266,-6.913
10.561,1,1,1,-70.636,-5.282
10.561,1,2,0,-72.265,-6.912
10.566,1,1,1,-70.637,-5.282
10.566,1,2,0,-72.265,-6.910
10.571,1,1,1,-70.637,-5.283
10.571,1,2,0,-72.264,-6.909
10.576,1,1,1,-70.638,-5.284
10.576,1,2,0,-72.263,-6.908
10.581,1,1,1,-70.639,-5.285
10.581,1,2,0,-72.262,-6.907
10.586,1,1,1,-70.640,-5.285
10.586,1,2,0,-72.261,-6.906
10.591,1,1,1,-70.641,-5.286
10.591,1,2,0,-72.260,-6.905
10.596,1,1,1,-70.642,-5.287
10.596,1,2,0,-72.259,-6.904
10.601,1,1,1,-70.643,-5.288
10.601,1,2,0,-72.258,-6.903
10.606,1,1,1,-70.644,-5.288
10.606,1,2,0,-72.257,-6.902
10.611,1,1,1,-70.645,-5.289
10.611,1,2,0,-72.256,-6.901
10.616,1,1,1,-70.646,-5.290
10.616,1,2,0,-72.256,-6.900
10.621,1,1,1,-70.647,-5.291
10.621,1,2,0,-72.255,-6.899
10.626,1,1,1,-70.648,-5.291
10.626,1,2,0,-72.254,-6.898
10.631,1,1,1,-70.648,-5.292
10.631,1,2,0,-72.253,-6.896
10.636,1,1,1,-70.649,-5.293
10.636,1,2,0,-72.252,-6.895
10.641,1,1,1,-70.650,-5.294
10.641,1,2,0,-72.251,-6.894
10.646,1,1,1,-70.651,-5.294
10.646,1,2,0,-72.250,-6.893
10.651,1,1,1,-70.652,-5.295
10.651,1,2,0,-72.249,-6.892
10.656,1,1,1,-70.653,-5.296
10.656,1,2,0,-72.248,-6.891
10.661,1,1,1,-70.654,-5.297
10.661,1,2,0,-72.247,-6.890
10.666,1,1,1,-70.655,-5.297
10.666,1,2,0,-72.246,-6.889
10.671,1,1,1,-70.656,-5.298
10.671,1,2,0,-72.246,-6.888
10.676,1,1,1,-70.657,-5.299
10.676,1,2,0,-72.245,-6.887
10.681,1,1,1,-70.658,-5.300
10.681,1,2,0,-72.244,-6.886
10.686,1,1,1,-70.659,-5.300
10.686,1,2,0,-72.243,-6.885
10.691,1,1,1,-70.659,-5.301
10.691,1,2,0,-72.242,-6.884
10.696,1,1,1,-70.660,-5.302
10.696,1,2,0,-72.241,-6.883
10.701,1,1,1,-70.661,-5.303
10.701,1,2,0,-72.240,-6.881
10.706,1,1,1,-70.662,-5.303
10.706,1,2,0,-72.239,-6.880
10.711,1,1,1,-70.663,-5.304
10.711,1,2,0,-72.238,-6.879
10.716,1,1,1,-70.664,-5.305
10.716,1,2,0,-72.237,-6.878
10.721,1,1,1,-70.665,-5.305
10.721,1,2,0,-72.237,-6.877
10.726,1,1,1,-70.666,-5.306
10.726,1,2,0,-72.236,-6.876
10.731,1,1,1,-70.667,-5.307
10.731,1,2,0,-72.235,-6.875
10.736,1,1,1,-70.668,-5.308
10.736,1,2,0,-72.234,-6.874
10.741,1,1,1,-70.669,-5.308
10.741,1,2,0,-72.233,-6.873
10.746,1,1,1,-70.670,-5.309
10.746,1,2,0,-72.232,-6.872
10.751,1,1,1,-70.670,-5.310
10.751,1,2,0,-72.231,-6.871
10.756,1,1,1,-70.671,-5.311
10.756,1,2,0,-72.230,-6.870
10.761,1,1,1,-70.672,-5.311
10.761,1,2,0,-72.229,-6.869
10.766,1,1,1,-70.673,-5.312
10.766,1,2,0,-72.228,-6.868
10.771,1,1,1,-70.674,-5.313
10.771,1,2,0,-72.228,-6.866
10.776,1,1,1,-70.675,-5.314
10.776,1,2,0,-72.227,-6.865
10.781,1,1,1,-70.676,-5.314
10.781,1,2,0,-72.226,-6.864
10.786,1,1,1,-70.677,-5.315
10.786,1,2,0,-72.225,-6.863
10.791,1,1,1,-70.678,-5.316
10.791,1,2,0,-72.224,-6.862
10.796,1,1,1,-70.679,-5.317
10.796,1,2,0,-72.223,-6.861
10.801,1,1,1,-70.680,-5.317
10.801,1,2,0,-72.222,-6.860
10.806,1,1,1,-70.681,-5.318
10.806,1,2,0,-72.221,-6.859
10.811,1,1,1,-70.681,-5.319
10.811,1,2,0,-72.220,-6.858
10.816,1,1,1,-70.682,-5.320
10.816,1,2,0,-72.219,-6.857
10.821,1,1,1,-70.683,-5.320
10.821,1,2,0,-72.219,-6.856
10.826,1,1,1,-70.684,-5.321
10.826,1,2,0,-72.218,-6.855
10.831,1,1,1,-70.685,-5.322
10.831,1,2,0,-72.217,-6.854
10.836,1,1,1,-70.686,-5.323
10.836,1,2,0,-72.216,-6.853
10.841,1,1,1,-70.687,-5.323
10.841,1,2,0,-72.215,-6.851
10.846,1,1,1,-70.688,-5.324
10.846,1,2,0,-72.214,-6.850
10.851,1,1,1,-70.689,-5.325
10.851,1,2,0,-72.213,-6.849
10.856,1,1,1,-70.690,-5.326
10.856,1,2,0,-72.212,-6.848
10.861,1,1,1,-70.691,-5.326
10.861,1,2,0,-72.211,-6.847
10.866,1,1,1,-70.692,-5.327
10.866,1,2,0,-72.210,-6.846
10.871,1,1,1,-70.692,-5.328
10.871,1,2,0,-72.209,-6.845
10.876,1,1,1,-70.693,-5.329
10.876,1,2,0,-72.209,-6.844
10.881,1,1,1,-70.694,-5.329
10.881,1,2,0,-72.208,-6.843
10.886,1,1,1,-70.695,-5.330
10.886,1,2,0,-72.207,-6.842
10.891,1,1,1,-70.696,-5.331
10.891,1,2,0,-72.206,-6.841
